customerKey,customerName,vendorItemNo,vendorNo,itemKey,itemDescription,marchio,codMarchio,sport,reparto,sesso,tipo
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,AJ3490-100,F03269,N04-00009368-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,844887-012,F03269,N04-00010696-3A dei F_lli Antonini S_p_a_,NIKE TANJUN SE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,AJ3490-414,F03269,N04-00011035-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 EU,NIKE,N04,RUNNING/CORSA,CALZATURE,UOMO,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,AQ1773-002,F03269,N04-00012893-3A dei F_lli Antonini S_p_a_,NIKE EBERNON MID,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,907257-601,F03269,N04-00013036-3A dei F_lli Antonini S_p_a_,NIKE STAR RUNNER (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,AQ9603-001,F03269,N04-00013388-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX AXIS PRINT (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,921443-601,F03269,N04-00013422-3A dei F_lli Antonini S_p_a_,NIKE STAR RUNNER (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,907257-004,F03269,N04-00013467-3A dei F_lli Antonini S_p_a_,NIKE STAR RUNNER (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,803732-395,F03269,N04-00015647-3A dei F_lli Antonini S_p_a_,U NK BEANIE FUTURA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,AA8276-060,F03269,N04-00015933-3A dei F_lli Antonini S_p_a_,U NSW BEANIE HEATHER,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,628684-652,F03269,N04-00016431-3A dei F_lli Antonini S_p_a_,U NK BEANIE FISHERMAN,NIKE,N04,FUNWHEEL SPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C07550-3A dei F_lli Antonini S_p_a_,VIGANO'  AMBROGIO SRL,316327-004,F01852,Z99-0022145-3A dei F_lli Antonini S_p_a_,WMNS SHOX RIVALRY,NIKE,N04,FASHION,CALZATURE,DONNA,SCARPE
C07621-3A dei F_lli Antonini S_p_a_,CASERTA SPORT SRLS,832528-001,F03269,N04-00000275-3A dei F_lli Antonini S_p_a_,KAWA SHOWER,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C07621-3A dei F_lli Antonini S_p_a_,CASERTA SPORT SRLS,832967-657,F03269,N04-00000755-3A dei F_lli Antonini S_p_a_,M NK DRY ACDMY TOP SS,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,T-SHIRT
C07621-3A dei F_lli Antonini S_p_a_,CASERTA SPORT SRLS,881941-100,F03269,N04-00001024-3A dei F_lli Antonini S_p_a_,NIKE TEAM HUSTLE D 8 (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C07621-3A dei F_lli Antonini S_p_a_,CASERTA SPORT SRLS,881942-100,F03269,N04-00001027-3A dei F_lli Antonini S_p_a_,NIKE TEAM HUSTLE D 8 (PS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
