customerKey,customerName,vendorItemNo,vendorNo,itemKey,itemDescription,marchio,codMarchio,sport,reparto,sesso,tipo
C06200-3A dei F_lli Antonini S_p_a_,OTIM  SAS DI BALESTRA STEFANO & C.,815997-063,F03269,N04-00002227-3A dei F_lli Antonini S_p_a_,NIKE CLUB LEGGING-LOGO 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06200-3A dei F_lli Antonini S_p_a_,OTIM  SAS DI BALESTRA STEFANO & C.,815997-010,F03269,N04-00002674-3A dei F_lli Antonini S_p_a_,NIKE CLUB LEGGING-LOGO 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06200-3A dei F_lli Antonini S_p_a_,OTIM  SAS DI BALESTRA STEFANO & C.,831659-010,F03269,N04-00003783-3A dei F_lli Antonini S_p_a_,W NK PWR ESSNTL TGHT DF,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,DONNA,PANTALONI
C06200-3A dei F_lli Antonini S_p_a_,OTIM  SAS DI BALESTRA STEFANO & C.,932497-006,F03269,N04-00012151-3A dei F_lli Antonini S_p_a_,W NK MILER TANK,NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,DONNA,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,119854-648,F01852,A08-00009071-3A dei F_lli Antonini S_p_a_,PARK SS POLY TRAINING TOP ,NIKE,N04,CALCIO,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,380167-612,F01852,A10-00005394-3A dei F_lli Antonini S_p_a_,FLEECE LINED JACKET ,NIKE,N04,FASHION,ABBIGLIAMENTO,UOMO,CAPOSPALLA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,683749-455,F01852,A15-00003303-3A dei F_lli Antonini S_p_a_,NIKE VICTORY PADDED JACKET,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,651329-106,F03269,E16-00000310-3A dei F_lli Antonini S_p_a_,MAGISTA ORDEN FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,642807-435,F03269,E16-00001095-3A dei F_lli Antonini S_p_a_,7 DISTANCE SHORT (SP15),NIKE,N04,RUNNING/CORSA,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,648553-800,F01852,I14-00000077-3A dei F_lli Antonini S_p_a_,MERCURIAL VAPOR X FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,651329-318,F01852,I14-00000078-3A dei F_lli Antonini S_p_a_,MAGISTA ORDEN FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,599075-800,F01852,I14-00000323-3A dei F_lli Antonini S_p_a_,HYPERVENOM PHATAL FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749896-845,F03269,I16-00000055-3A dei F_lli Antonini S_p_a_,HYPERVENOM PHELON II FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,812654-011,F03269,N04-00000027-3A dei F_lli Antonini S_p_a_,NIKE TANJUN,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5339-010,F03269,N04-00000076-3A dei F_lli Antonini S_p_a_,NK BRSLA SHOE,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,BORSA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749747-010,F03269,N04-00000173-3A dei F_lli Antonini S_p_a_,NIKE COURT ROYALE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749747-111,F03269,N04-00000174-3A dei F_lli Antonini S_p_a_,NIKE COURT ROYALE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749794-410,F03269,N04-00000176-3A dei F_lli Antonini S_p_a_,NIKE MD RUNNER 2,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,779234-011,F03269,N04-00000393-3A dei F_lli Antonini S_p_a_,M NSW TANK ACE LOGO,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA4606-017,F03269,N04-00000407-3A dei F_lli Antonini S_p_a_,NIKE YOUNG ATHLETES CLASSIC BA,NIKE,N04,MULTISPORT,ACCESSORI,DONNA,ZAINO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SX2554-101,F03269,N04-00000952-3A dei F_lli Antonini S_p_a_,"3PPK VALUE NO SHOW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SX4987-110,F03269,N04-00001166-3A dei F_lli Antonini S_p_a_,U NK ELT CUSH NS TN,NIKE,N04,TENNIS,ACCESSORI,UOMO,CALZE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,804421-010,F03269,N04-00001401-3A dei F_lli Antonini S_p_a_,M NSW PANT OH CLUB JSY,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,804421-451,F03269,N04-00001402-3A dei F_lli Antonini S_p_a_,M NSW PANT OH CLUB JSY,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5334-064,F03269,N04-00001533-3A dei F_lli Antonini S_p_a_,NK BRSLA M DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,832508-010,F03269,N04-00001570-3A dei F_lli Antonini S_p_a_,M NK DRY ACDMY SHORT K,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SX2554-001,F03269,N04-00001580-3A dei F_lli Antonini S_p_a_,"3PPK VALUE NO SHOW (S,M,L,XL)",NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UOMO,CALZE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,819802-410,F03269,N04-00001695-3A dei F_lli Antonini S_p_a_,NIKE COURT ROYALE SUEDE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,375833-010,F03269,N04-00001789-3A dei F_lli Antonini S_p_a_,W NK VICTORY COMPRESSION BRA,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,375833-702,F03269,N04-00001790-3A dei F_lli Antonini S_p_a_,W NK VICTORY COMPRESSION BRA,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,375833-100,F03269,N04-00001859-3A dei F_lli Antonini S_p_a_,NIKE VICTORY COMPRESSION BRA,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,INTIMO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5335-480,F03269,N04-00001983-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,815997-063,F03269,N04-00002227-3A dei F_lli Antonini S_p_a_,NIKE CLUB LEGGING-LOGO 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,815997-010,F03269,N04-00002674-3A dei F_lli Antonini S_p_a_,NIKE CLUB LEGGING-LOGO 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5101-001,F03269,N04-00002764-3A dei F_lli Antonini S_p_a_,NK SHOE - FB,NIKE,N04,CALCIO,ACCESSORI,UOMO,BORSA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,804389-451,F03269,N04-00003029-3A dei F_lli Antonini S_p_a_,M NSW HOODIE FZ FLC CLUB,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,804408-451,F03269,N04-00003211-3A dei F_lli Antonini S_p_a_,M NSW JOGGER FLC CLUB,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SC3152-100,F03269,N04-00003237-3A dei F_lli Antonini S_p_a_,SERIEA NK STRK,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,897759-002,F03269,N04-00003292-3A dei F_lli Antonini S_p_a_,TIEMPO RIO IV FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,903608-801,F03269,N04-00003295-3A dei F_lli Antonini S_p_a_,MERCURIAL VICTORY VI DF AGPRO,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749747-141,F03269,N04-00003460-3A dei F_lli Antonini S_p_a_,NIKE COURT ROYALE,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,897770-002,F03269,N04-00004165-3A dei F_lli Antonini S_p_a_,TIEMPOX RIO IV TF,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5335-644,F03269,N04-00004793-3A dei F_lli Antonini S_p_a_,NK BRSLA S DUFF,NIKE,N04,FITNESS/ALLENAMENTO,ACCESSORI,UNISEX,BORSA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SC3139-711,F03269,N04-00006385-3A dei F_lli Antonini S_p_a_,SERIEA NK PTCH,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,917764-616,F03269,N04-00006716-3A dei F_lli Antonini S_p_a_,HYPERVENOM PHELON 3 DF FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,838079-010,F03269,N04-00006993-3A dei F_lli Antonini S_p_a_,M NP TOP LS COMP MOCK,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,UOMO,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943304-601,F03269,N04-00008638-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943308-004,F03269,N04-00008645-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943309-005,F03269,N04-00008646-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943309-006,F03269,N04-00008647-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (GS),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749680-005,F03269,N04-00008723-3A dei F_lli Antonini S_p_a_,NIKE AIR MAX INVIGOR,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AH6985-010,F03269,N04-00008738-3A dei F_lli Antonini S_p_a_,RF U NK AROBILL H86 CAP,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,CAPPELLO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,889560-010,F03269,N04-00008893-3A dei F_lli Antonini S_p_a_,W NK TANK VCTY,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943304-501,F03269,N04-00008954-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (TDV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,943305-501,F03269,N04-00008955-3A dei F_lli Antonini S_p_a_,NIKE REVOLUTION 4 (PSV),NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,JUNIOR,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,892155-100,F03269,N04-00008968-3A dei F_lli Antonini S_p_a_,M NSW TEE AIR 1,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,910704-010,F03269,N04-00009234-3A dei F_lli Antonini S_p_a_,M NK SHORT HBR,NIKE,N04,BASKET,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,910704-065,F03269,N04-00009395-3A dei F_lli Antonini S_p_a_,M NK SHORT HBR,NIKE,N04,BASKET,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ1431-065,F03269,N04-00009586-3A dei F_lli Antonini S_p_a_,M NK DRY TOP SL CROSSOVER BB,NIKE,N04,BASKET,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,845026-403,F03269,N04-00009596-3A dei F_lli Antonini S_p_a_,NIKE COURT LITE CLY,NIKE,N04,TENNIS,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,909746-063,F03269,N04-00009909-3A dei F_lli Antonini S_p_a_,M NSW POLO PQ MATCHUP,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,POLO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,415445-102,F03269,N04-00010011-3A dei F_lli Antonini S_p_a_,AIR MONARCH IV,NIKE,N04,MULTISPORT,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,889596-011,F03269,N04-00010396-3A dei F_lli Antonini S_p_a_,W NK VCTRY BSLYR CPRI,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,SC3376-100,F03269,N04-00010656-3A dei F_lli Antonini S_p_a_,SERIEA NK STRK-FA18,NIKE,N04,CALCIO,ACCESSORI,UNISEX,PALLONE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,911918-010,F03269,N04-00010713-3A dei F_lli Antonini S_p_a_,M NSW TANK HYBRID 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AH6985-474,F03269,N04-00010976-3A dei F_lli Antonini S_p_a_,RF U NK AROBILL H86 CAP,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,CAPPELLO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AO7372-010,F03269,N04-00010987-3A dei F_lli Antonini S_p_a_,M NKCT TEE 90S SPLATTER,NIKE,N04,TENNIS,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,911901-816,F03269,N04-00011155-3A dei F_lli Antonini S_p_a_,M NSW TEE CNCPT BLUE 1,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,851984-491,F03269,N04-00011232-3A dei F_lli Antonini S_p_a_,G NSW LEG A SEE LGGNG LOGO,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,JUNIOR,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ3811-107,F03269,N04-00011284-3A dei F_lli Antonini S_p_a_,PHANTOMX 3 CLUB TF,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,804419-051,F03269,N04-00011484-3A dei F_lli Antonini S_p_a_,M NSW SHORT JSY CLUB,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ4145-107,F03269,N04-00011652-3A dei F_lli Antonini S_p_a_,PHANTOM 3 CLUB FG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,709952-483,F03269,N04-00011953-3A dei F_lli Antonini S_p_a_,JDI SWOOSH TEE YTH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,913376-063,F03269,N04-00012039-3A dei F_lli Antonini S_p_a_,M NK DRY TANK DFC SWOOSH,NIKE,N04,FITNESS/ALLENAMENTO,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,815997-471,F03269,N04-00012223-3A dei F_lli Antonini S_p_a_,W NSW LGGNG CLUB LOGO2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,739938-018,F03269,N04-00012254-3A dei F_lli Antonini S_p_a_,CTN CREW FUT ICON TD TEE YTH,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,JUNIOR,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AQ1773-002,F03269,N04-00012893-3A dei F_lli Antonini S_p_a_,NIKE EBERNON MID,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AQ1773-100,F03269,N04-00012894-3A dei F_lli Antonini S_p_a_,NIKE EBERNON MID,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,931864-010,F03269,N04-00012961-3A dei F_lli Antonini S_p_a_,W NSW OPTC SNKR PANT,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AO2596-001,F03269,N04-00012979-3A dei F_lli Antonini S_p_a_,LEGEND 7 ACADEMY MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AO2810-102,F03269,N04-00013021-3A dei F_lli Antonini S_p_a_,WMNS NIKE COURT ROYALE AC,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,DONNA,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,BA5559-010,F03269,N04-00013182-3A dei F_lli Antonini S_p_a_,Y NK BRSLA JDI MINI BKPK,NIKE,N04,MULTISPORT,ACCESSORI,UNISEX,ZAINO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,832508-021,F03269,N04-00013294-3A dei F_lli Antonini S_p_a_,M NK DRY ACDMY SHORT K,NIKE,N04,CALCIO,ABBIGLIAMENTO,UOMO,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,749794-204,F03269,N04-00013304-3A dei F_lli Antonini S_p_a_,NIKE MD RUNNER 2,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ6633-100,F03269,N04-00013348-3A dei F_lli Antonini S_p_a_,M NSW TEE CAMO PACK 2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AH7378-001,F03269,N04-00013378-3A dei F_lli Antonini S_p_a_,VAPOR 12 CLUB MG,NIKE,N04,CALCIO,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,644402-304,F03269,N04-00013513-3A dei F_lli Antonini S_p_a_,NIKE NIGHTGAZER,NIKE,N04,TEMPO LIBERO PRIMAVERA,CALZATURE,UOMO,SCARPE
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AQ9965-674,F03269,N04-00013631-3A dei F_lli Antonini S_p_a_,W NSW RALLY HOODIE CROP,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,815997-395,F03269,N04-00013887-3A dei F_lli Antonini S_p_a_,W NSW LGGNG CLUB LOGO2,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,931870-010,F03269,N04-00014521-3A dei F_lli Antonini S_p_a_,W NSW AIR PANT REG FLC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ0094-010,F03269,N04-00015637-3A dei F_lli Antonini S_p_a_,W NSW RALLY PANT REG METALLIC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,803732-395,F03269,N04-00015647-3A dei F_lli Antonini S_p_a_,U NK BEANIE FUTURA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,803732-677,F03269,N04-00015648-3A dei F_lli Antonini S_p_a_,U NK BEANIE FUTURA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,UOMO,CAPPELLO
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ0090-010,F03269,N04-00015660-3A dei F_lli Antonini S_p_a_,W NSW RALLY HOODIE FZ METALLIC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ0102-010,F03269,N04-00015662-3A dei F_lli Antonini S_p_a_,W NSW LGGNG METALLIC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AQ9722-010,F03269,N04-00015665-3A dei F_lli Antonini S_p_a_,W NSW CREW PK AOP HYPER FEMME,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,FELPA
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,929176-659,F03269,N04-00016054-3A dei F_lli Antonini S_p_a_,W NSW LGGNG CLUB FUTURA,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ0100-010,F03269,N04-00016065-3A dei F_lli Antonini S_p_a_,W NSW TOP SS METALLIC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,T-SHIRT
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,931870-259,F03269,N04-00016088-3A dei F_lli Antonini S_p_a_,W NSW AIR PANT REG FLC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,PANTALONI
C06218-3A dei F_lli Antonini S_p_a_,IR SPORTSWEAR DI RUSSO IVAN,AJ0096-399,F03269,N04-00016269-3A dei F_lli Antonini S_p_a_,W NSW RALLY HOODIE METALLIC,NIKE,N04,MULTISPORT,ABBIGLIAMENTO,DONNA,FELPA
